Resource,type,name,base_name,extension,size,date,sha1,md5,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,is_legal,is_manifest,is_readme,is_top_level,files_count,dirs_count,size_count,scan_errors,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance,author,start_line,end_line,copyright,copyright_holder
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_appctx.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,9,9,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_appctx.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_appctx.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_basic.py,file,test_basic.py,test_basic,.py,53541,2018-05-02,b15fbfd8f6db0667181a0c52514b13385e4f7805,c22a3734574ffff058559f0bb257af4b,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_basic.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,9,9,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_basic.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_basic.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_blueprints.py,file,test_blueprints.py,test_blueprints,.py,23410,2018-05-02,3cba71d6888a130c7d38098a8ad9835ed6b7d2e8,b7a42deac0dd96518d2b459a25011064,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_blueprints.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,9,9,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_blueprints.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_blueprints.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_cli.py,file,test_cli.py,test_cli,.py,15218,2018-05-02,40e2bb67de17b581c6b25c29be72960b67ef8100,cb9e04b05f9e7ad51efedbb3453e5034,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_cli.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,7,7,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_cli.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_cli.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,Copyright (c) 2015 CERN.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_cli.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_cli.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,,CERN.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_config.py,file,test_config.py,test_config,.py,6144,2018-05-02,63cb75c371aa37643e4b889e4c5833c2c23fe544,7bf6d4bfa349b9da028be4b6ed7d364c,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_config.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,7,7,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_config.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_config.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_helpers.py,file,test_helpers.py,test_helpers,.py,32640,2018-05-02,4342dc57c2914542cc1e91f9219303a52831231c,f67023297655def43bab25a36799d7ab,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_helpers.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,9,9,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_helpers.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_helpers.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_instance_config.py,file,test_instance_config.py,test_instance_config,.py,4337,2018-05-02,6f3a0a4b805e1bf795c457328a367f172d69ecde,770803871fe4a697349fce4716a75261,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_instance_config.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,7,7,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_instance_config.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_instance_config.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_json_tag.py,file,test_json_tag.py,test_json_tag,.py,1997,2018-05-02,b8c514e47d9594e91f8fed3c242216bd71481d67,0ed24d9cf3b2de8559be76da357d84ab,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_json_tag.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,7,7,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_json_tag.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_json_tag.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_logging.py,file,test_logging.py,test_logging,.py,2662,2018-05-02,161f25ce5c25813284e8b285ab55886045ca709b,dbd02359fa046877023bc5bcb4f73d83,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_logging.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,7,7,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_logging.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_logging.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_regression.py,file,test_regression.py,test_regression,.py,2358,2018-05-02,63ffd591c4b0167ddda629a16e1c0b90af941bcc,4918bef0ef926dd1eea51b3aa5560184,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_regression.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,9,9,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_regression.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_regression.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_reqctx.py,file,test_reqctx.py,test_reqctx,.py,5717,2018-05-02,a43677fd0e7571c64ad19390a8fa02f29f1ecbeb,6be61c97ce346672006c5d76141ac196,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_reqctx.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,9,9,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_reqctx.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_reqctx.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_signals.py,file,test_signals.py,test_signals,.py,5322,2018-05-02,2ef56e3fba91d591ae1b1d8e6c7c41000033c341,fddba17bab070bbb43c37fee26d6bdbc,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_signals.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,9,9,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_signals.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_signals.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_subclassing.py,file,test_subclassing.py,test_subclassing,.py,736,2018-05-02,e35877b2a578c02e14f92ee385026369bf9c3ac9,77036e5a021749f98097171b479fc11f,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_subclassing.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,10,10,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_subclassing.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_subclassing.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_templating.py,file,test_templating.py,test_templating,.py,12375,2018-05-02,c00d6dc8e7a7d11d041eb2bd5a2789c29d0ff7ea,59264b0a80771d66f15ba3a3c3fa3ac8,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_templating.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,9,9,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_templating.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_templating.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_testing.py,file,test_testing.py,test_testing,.py,10204,2018-05-02,c2229c640148bea44cef06a3b719e92f26f22fdd,9bb3304ee2bd7ec827fb2a8039b4d1d1,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_testing.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,9,9,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_testing.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_testing.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_user_error_handler.py,file,test_user_error_handler.py,test_user_error_handler,.py,4866,2018-05-02,5f5e526faf908b88c4dbe4a5554fd1f50bbfd320,6b27f515ae3cf67c6f7bc1b6f485d74a,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_user_error_handler.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,7,7,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_user_error_handler.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_user_error_handler.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_views.py,file,test_views.py,test_views,.py,6028,2018-05-02,7bb6985a5ba52a6459fcd004fc0e0ea51a8e6270,a2da33cdb83fe9899c64e253be59b891,text/x-python,"Python script, UTF-8 Unicode text executable",Python,False,True,False,False,True,True,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_views.py,,,,,,,,,,,,,,,,,,,,,,,,,,bsd-new,11.00,BSD-3-Clause,BSD-3-Clause,Permissive,False,Regents of the University of California,http://www.opensource.org/licenses/BSD-3-Clause,http://www.opensource.org/licenses/BSD-3-Clause,https://enterprise.dejacode.com/urn/urn:dje:license:bsd-new,BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause,bsd-new_89.RULE,bsd-new,[u'bsd-new'],False,False,True,False,2-aho,2,2,100.00,11.00,,9,9,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_views.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,copyright (c) 2010 by the Pallets team.,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/test_views.py,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,,the Pallets team.
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/static/,directory,static,static,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,2,0,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/static/config.json,file,config.json,config,.json,54,2018-05-02,5d186a756f04d1fbb7bec08e50afc7eba201faea,06c5c866345139b1d2b341bfd1a0e4a0,text/plain,ASCII text,JSON,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/static/index.html,file,index.html,index,.html,22,2017-06-03,8b35aaec56cca611e25223073bba91a5f78f9bff,63dc6718a6cc98446a099f6a22d254cf,text/plain,ASCII text,HTML,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/templates/,directory,templates,templates,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,9,1,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/templates/_macro.html,file,_macro.html,_macro,.html,55,2017-06-03,8174f3934f4cf40fa6b7f280d7b34a3fb0fc81f9,b73f29f277d81580e299df2f247caae6,text/plain,ASCII text,HTML,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/templates/context_template.html,file,context_template.html,context_template,.html,36,2017-06-03,2704a8223a66c88541a1e491a6e5b99899096b69,76cfeb25d56be275a3833a4dae84a4f3,text/plain,ASCII text,HTML,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/templates/escaping_template.html,file,escaping_template.html,escaping_template,.html,147,2017-06-03,62fecc69214db971f66ef0467808a0157655809d,46f2b8efe34c22069757728f89365e73,text/plain,ASCII text,HTML,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/templates/mail.txt,file,mail.txt,mail,.txt,14,2017-06-03,42045626b6e078ac03a78958ab93800328d49ad0,dcb937d8f87cf71e7a24a42d811d1019,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Flask-1.0.2.tar.gz-extract/Flask-1.0.2/tests/templates/non_escaping_template.txt,file,non_escaping_template.txt,non_escaping_template,.txt,169,2017-06-03,96fcf0221bb5225b7634043da14612cd9213f118,9a69a222c585786c5466e9bcac0d3d09,text/plain,ASCII text,,False,True,False,False,False,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
