Resource,type,name,base_name,extension,size,date,sha1,md5,mime_type,file_type,programming_language,is_binary,is_text,is_archive,is_media,is_source,is_script,is_legal,is_manifest,is_readme,is_top_level,files_count,dirs_count,size_count,scan_errors,license__key,license__score,license__name,license__short_name,license__category,license__is_exception,license__owner,license__homepage_url,license__text_url,license__reference_url,license__spdx_license_key,license__spdx_url,matched_rule__identifier,matched_rule__license_expression,matched_rule__licenses,matched_rule__is_license_text,matched_rule__is_license_notice,matched_rule__is_license_reference,matched_rule__is_license_tag,matched_rule__matcher,matched_rule__rule_length,matched_rule__matched_length,matched_rule__match_coverage,matched_rule__rule_relevance,copyright,start_line,end_line,copyright_holder,author
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Compatibility/System.Collections/,directory,System.Collections,System.Collections,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,1,0,2130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Compatibility/System.Collections/CollectionDebuggerView.cs,file,CollectionDebuggerView.cs,CollectionDebuggerView,.cs,2130,2018-03-13,0a7cd75b626a645204a702b97b2e6e1bd4d7fab2,3ba87985fed1afbe8669d3b4f38c230c,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Compatibility/System.Collections/CollectionDebuggerView.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,9,26,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Compatibility/System.Collections/CollectionDebuggerView.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2009 Novell, Inc (http://www.novell.com)",7,7,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Compatibility/System.Collections/CollectionDebuggerView.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,"Novell, Inc",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Compatibility/System.Collections/CollectionDebuggerView.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,Marek Safar <marek.safar@gmail.com>
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Compatibility/System.Collections.Concurrent/,directory,System.Collections.Concurrent,System.Collections.Concurrent,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,2,0,48370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Compatibility/System.Collections.Concurrent/ConcurrentQueue.cs,file,ConcurrentQueue.cs,ConcurrentQueue,.cs,43304,2018-03-13,a4056e8247dd6de4ca805e3a7c1f1da27c13b401,c02c702ad7c82206969b9a3bdc03fff0,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Compatibility/System.Collections.Concurrent/ConcurrentQueue.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) Microsoft Corporation.,6,6,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Compatibility/System.Collections.Concurrent/ConcurrentQueue.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,Microsoft Corporation.,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Compatibility/System.Collections.Concurrent/IProducerConsumerCollection.cs,file,IProducerConsumerCollection.cs,IProducerConsumerCollection,.cs,5066,2018-03-13,a17749ebd0aa5e81d964673d6c0070fd76dfab08,58ea94f3a327e9f4d0dae533f29e4e25,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Compatibility/System.Collections.Concurrent/IProducerConsumerCollection.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) Microsoft Corporation.,4,4,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Compatibility/System.Collections.Concurrent/IProducerConsumerCollection.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,Microsoft Corporation.,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Compatibility/System.Threading/,directory,System.Threading,System.Threading,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,2,0,17447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Compatibility/System.Threading/LazyThreadSafetyMode.cs,file,LazyThreadSafetyMode.cs,LazyThreadSafetyMode,.cs,1565,2018-03-13,ca31a77f49f33419a9c7c44b4612254972882087,5b323e547c9aa5a922f64ebc775ae8dc,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Compatibility/System.Threading/LazyThreadSafetyMode.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,9,26,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Compatibility/System.Threading/LazyThreadSafetyMode.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) 2010 Novell,7,7,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Compatibility/System.Threading/LazyThreadSafetyMode.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,Novell,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Compatibility/System.Threading/LazyThreadSafetyMode.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,Rodrigo Kumpera (kumpera@gmail.com)
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Compatibility/System.Threading/SpinWait.cs,file,SpinWait.cs,SpinWait,.cs,15882,2018-03-13,d158f73f209816ab1c4e7dd84f951bdecd5fdceb,de4f8844ca57541d29c4c09dcd630bbf,text/plain,UTF-8 Unicode text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Compatibility/System.Threading/SpinWait.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright (c) Microsoft Corporation.,4,4,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Compatibility/System.Threading/SpinWait.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,Microsoft Corporation.,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Compatibility/System.Web.UI/,directory,System.Web.UI,System.Web.UI,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,1,0,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Compatibility/System.Web.UI/ICallbackEventHandler.cs,file,ICallbackEventHandler.cs,ICallbackEventHandler,.cs,2002,2018-03-13,fdfd17e7c2ba3614b05121623135fbec83f70639,2cf5f6bc0dae8a75c04df0515631773e,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Compatibility/System.Web.UI/ICallbackEventHandler.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Compatibility/System.Web.UI/ICallbackEventHandler.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2015 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Compatibility/System.Web.UI/ICallbackEventHandler.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/,directory,Constraints,Constraints,,0,,,,,,,False,False,False,False,False,False,False,False,False,False,122,2,536967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AllItemsConstraint.cs,file,AllItemsConstraint.cs,AllItemsConstraint,.cs,3031,2018-03-13,6d4f08c073df9bfdfcb7b479e74b03cad95efef2,9930b2454feb8ecacbb5d5425f9807a9,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AllItemsConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AllItemsConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2007 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AllItemsConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AndConstraint.cs,file,AndConstraint.cs,AndConstraint,.cs,4240,2018-03-13,9d1d121f2a5d958e48a16f76d0e44a87ed35f0e4,406bf2da5699f874f9dbc9c984c4bedd,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AndConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AndConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2007 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AndConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AnyOfConstraint.cs,file,AnyOfConstraint.cs,AnyOfConstraint,.cs,5950,2018-03-13,c11e2ff6a5b01dfd973cf9414df17ba8df17413d,a5e24d3031c1c4ca15a047556dbc3046,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AnyOfConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AnyOfConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2018 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AnyOfConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AssignableFromConstraint.cs,file,AssignableFromConstraint.cs,AssignableFromConstraint,.cs,2307,2018-03-13,b27d84a37d7455c8a4b595233abd76fe543ef3f5,badf62be76ef8a1eb95177b350ed4aba,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AssignableFromConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AssignableFromConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2007 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AssignableFromConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AssignableToConstraint.cs,file,AssignableToConstraint.cs,AssignableToConstraint,.cs,2282,2018-03-13,f1a7e2978b5530950e2645dcebb91e1786c83b26,adcdd03c4e85711ad4d056154a2a9d0f,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AssignableToConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AssignableToConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2007 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AssignableToConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AttributeConstraint.cs,file,AttributeConstraint.cs,AttributeConstraint,.cs,3472,2018-03-13,28d815056e8ea7c15ce435f7a406a5c0d7ea3562,517db0828b50b4a695ad7f0ed7399ef6,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AttributeConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AttributeConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2008 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AttributeConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AttributeExistsConstraint.cs,file,AttributeExistsConstraint.cs,AttributeExistsConstraint,.cs,3253,2018-03-13,334ba22345ca54c5fecc41609d36ec34dc7003fb,8cfb6aee34869cd6faa6a168e44ee990,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AttributeExistsConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AttributeExistsConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2008 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/AttributeExistsConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/BinaryConstraint.cs,file,BinaryConstraint.cs,BinaryConstraint,.cs,2345,2018-03-13,5611953db4fdfad9dfa31a342806c5fde728a996,8b682ca46af4fdc91478603af3feddc9,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/BinaryConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/BinaryConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2007 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/BinaryConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/BinarySerializableConstraint.cs,file,BinarySerializableConstraint.cs,BinarySerializableConstraint,.cs,3186,2018-03-13,732d26870429b26bdf5dc92e7b720960c39b2257,2c8f236af8727e90a7bc46c6b979b12e,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/BinarySerializableConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/BinarySerializableConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2008 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/BinarySerializableConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/CollectionConstraint.cs,file,CollectionConstraint.cs,CollectionConstraint,.cs,3363,2018-03-13,585e1269ec5e9ae0f41a0fd2ce8a244c708e3d11,d815febec28acb1c2ba7c1d91d308c74,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/CollectionConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/CollectionConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2007 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/CollectionConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/CollectionContainsConstraint.cs,file,CollectionContainsConstraint.cs,CollectionContainsConstraint,.cs,4006,2018-03-13,c8ced5bd9422c314c1438dfad875fd666a4ac0c1,7d7d909edecfaff113ce25580941208c,text/plain,ASCII text,C#,False,True,False,False,True,False,False,False,False,False,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/CollectionContainsConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,mit,100.00,MIT License,MIT License,Permissive,False,MIT,http://opensource.org/licenses/mit-license.php,http://opensource.org/licenses/mit-license.php,https://enterprise.dejacode.com/urn/urn:dje:license:mit,MIT,https://spdx.org/licenses/MIT,mit.LICENSE,mit,[u'mit'],True,False,False,False,2-aho,163,163,100.00,100.00,,4,21,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/CollectionContainsConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Copyright (c) 2007-2015 Charlie Poole, Rob Prouse",2,2,,
/nunit-3.10.1.tar.gz.nupkg-extract/nunit-3.10.1/src/NUnitFramework/framework/Constraints/CollectionContainsConstraint.cs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,"Charlie Poole, Rob Prouse",
